seed,ep,reward
0,1072,30.0
0,1073,20.0
0,1074,40.0
0,1075,30.0
0,1076,70.0
0,1077,50.0
0,1078,20.0
0,1079,10.0
0,1080,0.0
0,1081,20.0
0,1082,-10.0
0,1083,0.0
0,1084,30.0
0,1085,20.0
0,1086,40.0
0,1087,10.0
0,1088,40.0
0,1089,60.0
0,1090,-10.0
0,1091,40.0
0,1092,20.0
0,1093,40.0
0,1094,10.0
0,1095,-30.0
0,1096,-20.0
0,1097,40.0
0,1098,30.0
0,1099,20.0
0,1100,20.0
0,1101,20.0
0,1102,-20.0
0,1103,30.0
0,1104,60.0
0,1105,60.0
0,1106,0.0
0,1107,30.0
0,1108,70.0
0,1109,60.0
0,1110,0.0
0,1111,60.0
0,1112,50.0
0,1113,30.0
0,1114,0.0
0,1115,60.0
0,1116,0.0
0,1117,-30.0
0,1118,0.0
0,1119,10.0
0,1120,10.0
0,1121,0.0
0,1122,0.0
0,1123,20.0
0,1124,30.0
0,1125,50.0
0,1126,50.0
0,1127,80.0
0,1128,0.0
0,1129,30.0
0,1130,60.0
0,1131,-10.0
0,1132,30.0
0,1133,-30.0
0,1134,20.0
0,1135,30.0
0,1136,40.0
0,1137,-10.0
0,1138,40.0
0,1139,20.0
0,1140,40.0
0,1141,30.0
0,1142,-10.0
0,1143,10.0
0,1144,-20.0
0,1145,10.0
0,1146,-20.0
0,1147,-20.0
0,1148,20.0
0,1149,60.0
0,1150,-10.0
0,1151,0.0
0,1152,130.0
0,1153,120.0
0,1154,20.0
0,1155,50.0
0,1156,-10.0
0,1157,50.0
0,1158,0.0
0,1159,70.0
0,1160,10.0
0,1161,10.0
0,1162,40.0
0,1163,100.0
0,1164,90.0
0,1165,10.0
0,1166,20.0
0,1167,0.0
0,1168,50.0
0,1169,-30.0
0,1170,40.0
0,1171,50.0
0,1172,60.0
0,1173,70.0
0,1174,20.0
0,1175,0.0
0,1176,120.0
0,1177,40.0
0,1178,60.0
0,1179,10.0
0,1180,90.0
0,1181,-10.0
0,1182,30.0
0,1183,30.0
0,1184,40.0
0,1185,50.0
0,1186,20.0
0,1187,0.0
0,1188,90.0
0,1189,30.0
0,1190,-10.0
0,1191,-20.0
0,1192,80.0
0,1193,0.0
0,1194,90.0
0,1195,20.0
0,1196,20.0
0,1197,30.0
0,1198,70.0
0,1199,50.0
0,1200,100.0
0,1201,20.0
0,1202,40.0
0,1203,60.0
0,1204,-10.0
0,1205,0.0
0,1206,20.0
0,1207,80.0
0,1208,40.0
0,1209,0.0
0,1210,90.0
0,1211,20.0
0,1212,40.0
0,1213,20.0
0,1214,60.0
0,1215,0.0
0,1216,-20.0
0,1217,10.0
0,1218,0.0
0,1219,20.0
0,1220,10.0
0,1221,10.0
0,1222,-10.0
0,1223,-10.0
0,1224,10.0
0,1225,30.0
0,1226,80.0
0,1227,50.0
0,1228,10.0
0,1229,70.0
0,1230,60.0
0,1231,50.0
0,1232,70.0
0,1233,40.0
0,1234,50.0
0,1235,20.0
0,1236,0.0
0,1237,60.0
0,1238,0.0
0,1239,60.0
0,1240,40.0
0,1241,20.0
0,1242,-20.0
0,1243,40.0
0,1244,50.0
0,1245,0.0
0,1246,-20.0
0,1247,0.0
0,1248,40.0
0,1249,-30.0
0,1250,0.0
0,1251,-20.0
0,1252,40.0
0,1253,-20.0
0,1254,-10.0
0,1255,0.0
0,1256,30.0
0,1257,0.0
0,1258,70.0
0,1259,-10.0
0,1260,60.0
0,1261,80.0
0,1262,20.0
0,1263,40.0
0,1264,110.0
0,1265,0.0
0,1266,40.0
0,1267,50.0
0,1268,0.0
0,1269,90.0
0,1270,-10.0
0,1271,-20.0
0,1272,20.0
0,1273,40.0
0,1274,30.0
0,1275,0.0
0,1276,20.0
0,1277,-10.0
0,1278,50.0
